date,lithology_alpha,lithology_bravo,lithology_charlie,lithology_delta,lithology_echo,lithology_foxtrot,lithology_golf,quality_massive,quality_jointed,quality_brecciated,feed_tonnes
2034-06-24,1933.051,1507.258,2192.645,14434.754,2543.828,9669.382,10661.843,7603.442,11826.241,23513.078,42942.761
2034-06-25,3054.953,8320.348,15488.01,4613.789,3899.661,4841.416,3278.283,18012.382,22149.261,3334.817,43496.459
2034-06-26,6588.34,10570.49,7979.402,3384.792,7769.946,4934.822,3628.735,15589.131,16799.288,12468.108,44856.526
2034-06-27,2400.297,11720.597,4603.513,2239.51,3902.6,8620.616,18342.771,21259.954,28127.501,2442.449,51829.904
2034-06-28,24878.897,5278.326,5568.06,7597.852,1834.131,1156.535,850.567,14480.085,7137.827,25546.455,47164.367
2034-06-29,4987.458,2200.927,4096.942,4360.329,5708.842,11494.783,868.533,14342.554,5130.671,14244.588,33717.813
2034-06-30,7217.513,15977.036,2063.381,7352.922,6606.881,4463.889,1597.722,16498.985,13346.578,15433.78,45279.344
2034-07-01,11962.426,9028.306,6299.902,2362.525,9844.213,2211.958,4710.347,25507.708,8863.809,12048.16,46419.677
2034-07-02,7933.378,14876.516,8710.982,6855.524,1924.04,4401.076,4597.637,14364.122,20972.117,13962.914,49299.153
2034-07-03,7068.662,13224.018,2279.588,12271.566,6998.556,1830.084,3201.739,8743.668,12598.289,25532.257,46874.213
2034-07-04,6355.096,3098.771,754.795,25399.616,4982.864,5341.113,2732.13,22580.314,16763.478,9320.591,48664.383
2034-07-05,6027.198,15646.718,3228.715,8729.661,1827.39,1654.984,1949.771,7701.323,22222.128,9140.986,39064.438
2034-07-06,6259.49,4077.455,15303.876,8614.286,5755.297,2120.596,7436.655,19960.396,21753.273,7853.986,49567.655
2034-07-07,6458.104,6964.911,8129.939,8038.379,3924.021,4680.722,4121.171,13406.512,18032.257,10878.478,42317.247
2034-07-08,7842.972,14526.006,2483.61,14222.149,855.309,2349.283,10521.535,10979.83,20256.509,21564.524,52800.863
2034-07-09,1623.092,10581.819,9675.17,9352.786,3877.584,2488.551,1089.269,16667.061,15590.324,6430.886,38688.272
2034-07-10,12192.235,11033.518,1887.257,8051.662,2579.287,6172.053,4230.322,21501.086,12013.383,12631.865,46146.334
2034-07-11,2608.18,17101.739,2644.409,2775.385,1660.955,5139.238,8249.426,7711.865,29574.524,2892.942,40179.331
2034-07-12,4713.101,15221.742,5986.99,17057.777,2431.688,97.528,4735.957,20843.947,15938.38,13462.455,50244.782
2034-07-13,14635.68,6578.734,6347.766,5854.307,3667.945,12837.412,5162.868,5628.7,40155.644,9300.367,55084.712
2034-07-14,8628.64,10036.297,916.116,9128.254,13619.363,7319.269,578.917,25320.86,22260.359,2645.636,50226.856
2034-07-15,5161.972,7366.894,10486.685,13221.983,8.411,12273.665,722.072,14241.757,17689.605,17310.321,49241.682
2034-07-16,5112.241,8419.223,16452.457,9694.191,9854.777,5494.476,1503.596,8465.9,33070.225,14994.836,56530.961
2034-07-17,3803.149,11441.578,8182.254,17879.424,3495.074,957.759,5152.183,14896.619,24020.795,11994.008,50911.422
2034-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-07-19,9254.023,8482.467,2676.584,7683.079,6245.949,3892.404,9105.215,21590.013,19670.657,6079.052,47339.721
2034-07-20,1471.544,3547.816,6602.148,3830.27,3702.304,12295.44,6823.542,14448.568,3501.234,20323.262,38273.063
2034-07-21,2331.595,14249.184,5684.926,13775.851,4460.748,4134.809,9657.133,24928.044,19143.248,10222.955,54294.246
2034-07-22,8859.597,4155.423,11203.042,7734.035,1556.411,13318.665,2224.505,2915.204,38765.282,7371.193,49051.678
2034-07-23,1648.083,14440.107,2190.937,16622.041,2063.114,7293.809,1033.977,22132.89,17655.889,5503.289,45292.068
2034-07-24,5442.579,9997.993,1829.522,9149.531,6128.019,3513.641,5860.959,7254.979,28485.224,6182.041,41922.244
2034-07-25,15652.006,15382.5,1630.573,2222.245,3736.314,1614.679,7759.107,26813.894,13214.188,7969.342,47997.425
2034-07-26,13353.69,5023.355,6853.886,5920.734,2819.106,9428.031,6656.3,34624.166,9533.664,5897.273,50055.103
2034-07-27,11521.756,7000.86,1858.343,6220.935,8513.288,6901.805,1994.478,8180.309,23103.15,12728.005,44011.464
2034-07-28,4723.388,4037.011,4333.705,3343.45,8124.115,115.624,552.731,7591.528,13020.319,4618.178,25230.025
2034-07-29,14672.1,2241.048,5189.225,10729.995,3611.554,4922.205,6217.603,12572.331,16429.346,18582.053,47583.73
2034-07-30,7950.966,8969.766,1411.18,3780.033,336.1,8929.656,4637.543,10395.091,15918.945,9701.207,36015.243
2034-07-31,6811.577,10396.384,8366.717,12164.297,3247.092,5628.335,390.422,11589.089,24979.184,10436.552,47004.825
2034-08-01,4949.567,9583.341,8369.096,15156.9,4881.732,16027.764,3031.6,20672.094,28922.146,12405.76,62000.0
2034-08-02,10738.923,4650.644,9695.892,4415.917,4543.437,3430.063,1475.973,4702.808,19632.98,14615.06,38950.849
2034-08-03,10808.377,8417.57,7474.285,8337.798,8384.035,7146.012,645.578,9722.417,24257.328,17233.911,51213.656
2034-08-04,7157.74,6614.988,1880.928,7626.593,1342.339,2953.062,7538.217,14081.781,13588.486,7443.599,35113.866
2034-08-05,11365.31,6797.367,4368.517,10140.65,642.768,10868.371,1895.462,12841.931,16065.694,17170.819,46078.444
2034-08-06,6232.146,15828.385,5519.891,10263.857,7968.958,4124.17,895.636,24437.15,24464.481,1931.41,50833.041
2034-08-07,5239.486,9561.53,11239.427,12595.774,732.07,5776.342,2656.345,10922.133,19672.666,17206.175,47800.974
2034-08-08,7278.828,6266.855,5030.231,9307.077,1284.731,4201.155,17878.049,16604.929,25223.573,9418.425,51246.927
2034-08-09,6870.253,11675.557,6188.082,3885.397,2688.681,7913.549,9302.955,24851.957,12373.647,11298.87,48524.474
2034-08-10,5291.613,6757.082,4008.446,13839.019,570.699,4682.087,4328.532,11836.717,25651.792,1988.968,39477.477
2034-08-11,4840.988,8444.611,6427.435,3598.853,902.335,1431.318,7053.846,11851.295,10297.586,10550.505,32699.386
2034-08-12,2713.978,6880.32,5551.808,11212.573,2052.098,7452.464,4225.186,8685.646,15508.649,15894.131,40088.427
2034-08-13,4591.054,3546.876,1521.821,6852.322,7083.527,6769.432,17924.966,5459.613,28671.101,14159.285,48289.999
2034-08-14,6134.285,8254.129,6147.981,6954.523,4199.701,2974.558,8738.812,8586.723,21730.721,13086.546,43403.99
2034-08-15,6625.017,9576.764,2932.084,10176.18,1151.312,8765.109,4871.87,29095.856,12169.104,2833.377,44098.337
2034-08-16,2225.321,25469.101,6304.411,2372.746,4924.242,6648.188,3785.665,30693.41,10592.556,10443.709,51729.674
2034-08-17,10491.279,9573.056,1666.898,6562.863,6977.717,1237.361,12046.559,24148.836,11022.099,13384.799,48555.734
2034-08-18,5727.876,12848.85,11120.276,2620.431,1269.351,1617.095,1113.107,7907.303,20905.245,7504.438,36316.985
2034-08-19,3128.206,13378.759,2796.166,9803.927,577.38,12842.882,4055.277,16849.763,12830.738,16902.095,46582.596
2034-08-20,5612.579,9644.584,2311.019,18537.309,103.704,730.383,3363.182,18379.027,14230.759,7692.973,40302.76
2034-08-21,1170.623,4622.229,16206.69,7806.972,2368.443,8010.897,4408.665,17235.459,24428.789,2930.27,44594.519
2034-08-22,2105.008,8244.089,2882.857,12373.461,5799.723,3558.115,1121.985,17675.315,6116.397,12293.527,36085.239
2034-08-23,1219.538,13542.963,3064.156,9149.302,1328.814,3590.471,1626.012,5514.768,24563.346,3443.143,33521.257
2034-08-24,11951.182,10384.126,1492.1,10143.73,535.031,6411.581,3780.699,14288.28,21849.968,8560.2,44698.449
2034-08-25,8266.422,12535.053,4087.498,4306.083,4744.326,11426.481,495.692,19632.191,15496.821,10732.543,45861.555
2034-08-26,9820.977,4939.023,6960.074,9959.617,1196.807,3626.019,5737.668,12721.247,21112.567,8406.371,42240.185
2034-08-27,20476.066,11663.856,2958.439,7967.205,921.453,2114.686,1527.704,28301.216,11153.067,8175.125,47629.408
2034-08-28,4698.511,13792.869,2551.349,23001.173,1666.25,4622.101,2668.856,9842.749,10660.139,32498.222,53001.11
2034-08-29,12018.434,9396.59,3142.766,26807.556,1120.117,3309.272,906.315,22573.201,15640.583,18487.266,56701.051
2034-08-30,4789.926,16474.039,5362.741,11810.146,487.991,6354.47,7274.622,31867.863,16883.036,3803.038,52553.936
2034-08-31,13070.494,6690.341,6903.49,12523.782,540.101,4877.345,3691.761,20009.438,19072.238,9215.638,48297.314
2034-09-01,7086.451,8909.845,5357.491,12745.849,212.728,6860.902,202.934,27157.764,10152.915,4065.522,41376.201
2034-09-02,9322.913,7955.035,3670.216,6735.357,3457.222,6365.797,2603.763,8540.164,22523.002,9047.136,40110.302
2034-09-03,8206.975,17976.946,3917.246,7903.101,1259.14,6879.327,741.604,9041.142,18808.313,19034.885,46884.339
2034-09-04,3174.612,15610.153,4678.004,3514.639,2259.736,2050.767,1907.426,11887.744,14139.14,7168.453,33195.337
2034-09-05,5071.285,4274.288,7710.752,7156.71,115.845,14392.643,6353.234,16851.903,23430.573,4792.282,45074.758
2034-09-06,2777.489,8764.733,6409.37,6085.763,5028.044,8243.128,6642.854,18424.742,18236.731,7289.909,43951.382
2034-09-07,11564.326,6943.833,10560.667,11615.064,334.246,4229.488,2061.638,14827.955,19689.101,12792.206,47309.261
2034-09-08,8802.171,13743.056,3543.753,6555.927,3421.032,3433.613,4508.08,1691.458,33132.709,9183.467,44007.634
2034-09-09,4267.011,11442.992,7585.496,13728.146,4012.012,5819.054,820.2,32091.988,10114.226,5468.698,47674.912
2034-09-10,7261.38,7520.693,7856.688,3707.135,1792.157,13946.358,9449.48,15328.258,8261.431,27944.202,51533.891
2034-09-11,14712.099,5956.974,16200.422,2710.271,5275.422,1760.823,3708.764,11632.763,28742.617,9949.396,50324.777
2034-09-12,7013.547,6044.617,3900.781,6000.252,4628.484,9168.408,1860.077,14425.241,20309.444,3881.48,38616.165
2034-09-13,3416.207,6234.521,5876.129,3517.318,708.382,6263.214,122.917,3474.471,13712.239,8951.977,26138.688
2034-09-14,6753.528,2582.626,1957.368,1987.619,2094.785,10199.554,11762.511,10204.906,19322.572,7810.512,37337.991
2034-09-15,5247.976,9934.86,6056.309,9789.593,2655.901,2499.809,11653.366,5341.055,21495.481,21001.277,47837.814
2034-09-16,7516.599,23604.242,6659.765,7436.03,272.68,5663.019,2723.801,12627.701,35932.335,5316.1,53876.136
2034-09-17,3249.748,9401.971,1534.604,16651.241,3901.906,4684.682,3652.697,9788.954,20009.53,13278.364,43076.849
2034-09-18,1433.788,12641.069,5624.037,12590.094,1714.57,3013.733,6137.978,6881.869,31353.37,4920.03,43155.269
2034-09-19,15365.288,3626.564,4701.193,8370.356,5947.028,4327.208,1277.794,11805.345,22683.797,9126.288,43615.43
2034-09-20,3569.897,6871.102,5002.267,9656.422,3397.332,5027.056,3921.197,7415.759,25335.769,4693.743,37445.272
2034-09-21,8490.009,11683.459,5574.672,5038.987,1106.744,6136.926,3525.247,1108.717,28101.496,12345.83,41556.043
2034-09-22,3579.647,6640.409,3272.25,11218.573,8368.367,2662.717,583.726,3137.795,28831.505,4356.388,36325.688
2034-09-23,3948.285,4543.48,9275.289,21754.291,5027.895,2407.413,2362.885,9589.615,22895.301,16834.623,49319.539
2034-09-24,10691.56,7875.454,633.849,5693.343,4910.367,8071.901,198.349,9359.066,10376.634,18339.123,38074.823
2034-09-25,4074.797,6157.147,5608.477,14659.202,372.109,4158.69,5522.867,11966.437,21668.249,6918.604,40553.29
2034-09-26,11426.544,6057.991,9234.464,4929.742,2559.342,6706.238,1967.298,12975.583,19188.519,10717.516,42881.619
2034-09-27,3050.789,15657.385,3152.524,16240.25,1252.613,2423.767,316.197,16474.959,16077.576,9540.989,42093.525
2034-09-28,3564.725,12772.766,3297.107,6717.179,1767.729,14461.562,809.207,30691.578,7611.675,5087.024,43390.277
2034-09-29,4979.298,3056.155,4496.485,2971.55,12316.183,2693.608,1011.323,11539.485,14759.134,5225.983,31524.602
2034-09-30,1735.177,17715.411,10771.771,9633.401,1748.636,5447.5,5410.005,24108.953,14161.636,14191.311,52461.9
2034-10-01,1668.902,14967.032,4072.09,2402.024,1059.851,12437.386,1429.123,5700.661,11422.551,20913.196,38036.408
2034-10-02,5458.637,3867.596,1646.873,11637.557,1197.474,6188.695,6563.12,12029.504,17475.698,7054.749,36559.951
2034-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2034-10-04,323.046,14086.201,9391.69,10650.62,5184.189,4290.985,897.522,17199.101,22509.619,5115.532,44824.253
2034-10-05,2589.968,16601.751,1253.624,7254.823,5277.65,5301.15,5257.903,8507.074,26562.84,8466.957,43536.871
2034-10-06,4493.783,5172.632,11697.003,9010.492,2452.803,3679.067,3442.194,17340.203,13679.366,8928.406,39947.974
2034-10-07,979.644,3786.144,1511.801,19178.284,7887.245,5115.693,2735.787,16506.388,16584.662,8103.549,41194.598
2034-10-08,14965.893,9140.999,760.479,1177.994,1031.323,8886.402,2353.346,15042.292,11652.431,11621.712,38316.436
2034-10-09,6196.75,5761.339,2930.843,8579.64,9463.546,8514.339,5171.024,22198.025,17868.006,6551.449,46617.48
2034-10-10,17034.121,10438.055,1988.055,6673.72,1024.052,3404.267,2273.513,28015.152,7736.624,7084.007,42835.783
2034-10-11,2600.564,4938.176,3348.215,13134.681,3442.34,5062.495,1154.429,7113.087,14575.97,11991.845,33680.901
2034-10-12,1983.453,7569.173,2871.992,15478.558,5491.151,7265.032,921.962,13146.403,18747.219,9687.699,41581.321
2034-10-13,18021.452,8361.207,7131.891,5252.106,1575.549,10448.646,2045.028,5728.891,32522.511,14584.476,52835.878
2034-10-14,2505.952,4858.915,17038.803,3139.739,3692.623,4866.464,5083.832,19422.141,10618.19,11145.996,41186.328
2034-10-15,10759.771,10834.403,4033.749,5029.207,209.097,9408.458,204.65,24206.135,15488.627,784.573,40479.335
2034-10-16,9825.947,2378.541,6248.283,5541.103,946.873,8394.823,7354.081,15264.667,18460.404,6964.58,40689.652
2034-10-17,3630.715,7657.645,12678.631,11950.968,1838.532,644.603,3835.082,24467.133,12616.844,5152.2,42236.176
2034-10-18,7157.365,8219.701,4652.099,14898.624,214.372,1001.489,7897.515,10306.168,17269.827,16465.17,44041.165
2034-10-19,5197.763,5958.949,2459.48,7013.454,7425.118,1501.96,13462.82,15784.971,14068.344,13166.228,43019.543
2034-10-20,3377.694,18308.334,809.52,8439.26,312.916,13901.243,1441.397,8542.561,24171.409,13876.394,46590.364
2034-10-21,14662.477,9539.543,3665.413,8939.186,1245.318,6975.406,3402.113,16300.073,5793.778,26335.605,48429.456
2034-10-22,6971.653,6892.382,5400.397,8395.981,136.412,7873.653,2201.185,6334.994,22322.977,9213.691,37871.663
2034-10-23,5884.947,11785.827,6053.79,8219.654,1249.644,470.288,5115.903,18459.174,11243.076,9077.803,38780.052
2034-10-24,2068.166,4838.551,5823.321,15089.058,2059.242,4563.208,4902.641,25735.808,11168.523,2439.855,39344.186
2034-10-25,5765.457,864.457,11405.565,7640.395,3622.816,8485.047,9067.553,8878.911,32842.361,5130.019,46851.29
2034-10-26,916.242,10167.966,8140.929,4672.709,1040.174,14521.871,1777.524,17889.05,17514.63,5833.734,41237.414
2034-10-27,2969.976,10583.152,13789.914,8964.397,1593.725,4996.138,4459.427,5633.991,31671.522,10051.217,47356.73
2034-10-28,3361.293,17149.638,7883.537,6560.942,683.1,2301.729,470.325,22651.088,7116.347,8643.13,38410.565
2034-10-29,8807.399,19872.801,5499.322,3328.081,5616.08,844.625,1763.134,11331.647,32056.184,2343.613,45731.443
2034-10-30,4295.486,7875.338,8073.489,11408.463,1877.227,4229.623,1323.33,14713.431,15393.21,8976.316,39082.957
2034-10-31,12269.757,10305.457,9793.818,4497.825,4103.291,1395.889,4743.718,9404.784,32516.55,5188.422,47109.756
2034-11-01,3656.911,6224.541,699.71,10857.929,6835.019,10954.868,374.843,10152.165,26041.339,3410.317,39603.82
2034-11-02,7171.801,8543.044,6973.055,11846.524,2776.011,5264.178,5196.014,29008.786,14582.415,4179.424,47770.626
2034-11-03,7304.991,5629.992,5159.389,9788.704,712.781,11410.603,2349.249,24238.142,12685.234,5432.333,42355.708
2034-11-04,5145.579,8884.821,4685.058,14215.196,4800.707,1885.871,2488.84,16438.157,20213.85,5454.063,42106.071
2034-11-05,1917.587,13235.089,9558.918,3860.673,2319.69,2422.3,4387.847,11842.105,19414.423,6445.577,37702.105
2034-11-06,1564.436,8053.33,963.369,11729.709,1746.806,6810.621,7543.757,17327.559,12327.944,8756.526,38412.029
2034-11-07,8046.75,9367.998,10351.636,5038.666,1680.764,3363.714,939.626,11374.245,18249.912,9164.995,38789.153
2034-11-08,7395.33,5152.375,3603.552,11766.211,3527.398,6023.496,2141.033,7078.679,19676.374,12854.342,39609.395
2034-11-09,5076.832,3501.096,4995.768,5558.897,3948.778,2355.0,5320.431,10179.474,11520.26,9057.069,30756.803
2034-11-10,10359.531,7291.319,7618.545,7040.137,1547.633,4633.768,2762.114,8880.878,5849.373,26522.796,41253.047
2034-11-11,3404.044,7366.6,14586.785,15349.369,1531.106,775.698,1776.651,26586.633,16771.182,1432.438,44790.253
2034-11-12,7085.078,15574.107,4269.406,5751.711,4746.526,187.851,1410.74,4760.07,23112.37,11152.978,39025.418
2034-11-13,5071.804,10107.971,9617.361,2655.585,9985.708,4585.423,2788.087,15933.964,22709.356,6168.619,44811.939
2034-11-14,7718.155,10828.915,13401.672,7236.326,1727.159,2966.709,2811.85,25175.164,17409.031,4106.59,46690.786
2034-11-15,3939.353,6274.266,3293.725,6071.393,2532.946,9034.875,6815.243,17800.776,15350.741,4810.284,37961.801
2034-11-16,1500.608,11551.639,6530.408,8070.511,1017.211,3113.584,2986.05,14509.62,18607.926,1652.464,34770.01
2034-11-17,11300.948,9400.672,7320.371,4969.229,1609.711,3019.833,3103.779,9603.701,23911.082,7209.76,40724.543
2034-11-18,8231.131,7233.928,1750.187,6236.043,5433.992,4385.049,1393.823,8644.727,13721.246,12298.182,34664.154
2034-11-19,1086.505,15156.121,6918.818,11282.787,5779.633,2228.981,2073.184,11694.719,18656.552,14174.758,44526.029
2034-11-20,5466.487,4614.441,783.427,10642.407,5459.635,11383.298,2546.829,21911.885,5932.401,13052.238,40896.524
2034-11-21,2217.855,7064.469,2434.305,17085.382,1718.231,3207.962,5931.515,11639.599,17583.789,10436.332,39659.72
2034-11-22,7594.717,12752.077,3469.393,12024.025,626.792,8138.641,1391.021,13403.397,22685.785,9907.484,45996.666
2034-11-23,14547.673,7488.116,3291.324,6206.06,527.616,2149.269,3624.379,24228.651,7309.612,6296.173,37834.436
2034-11-24,8391.024,20288.057,5029.721,2081.926,601.419,2704.94,3011.847,15746.723,18666.639,7695.573,42108.934
2034-11-25,3127.471,8783.686,2225.058,3024.973,9747.411,7403.992,3183.629,10055.491,24778.949,2661.78,37496.22
2034-11-26,7778.81,10883.566,2754.576,1145.47,7267.007,2576.928,3838.652,20992.266,9693.035,5559.709,36245.01
2034-11-27,8765.723,10784.403,4904.807,1647.015,828.267,4897.866,641.796,8535.173,11618.32,12316.383,32469.876
2034-11-28,13067.03,17423.291,5079.15,3255.107,2067.523,3947.993,3615.026,20972.021,20674.801,6808.299,48455.12
2034-11-29,2518.598,8038.511,1109.857,5768.822,426.027,9033.81,1852.028,11699.133,6400.739,10647.781,28747.653
2034-11-30,13014.755,3869.815,211.672,9128.172,4548.974,15965.101,932.577,14064.342,24936.028,8670.696,47671.065
2034-12-01,8618.32,1820.373,3989.95,10036.41,4468.995,6403.732,3024.764,12737.827,24280.352,1344.366,38362.545
2034-12-02,8812.353,11689.705,4523.839,741.605,1298.434,14783.428,408.248,16370.735,15249.773,10637.105,42257.612
2034-12-03,3160.497,10978.921,2161.36,4488.131,1691.182,3600.325,354.454,4899.144,14130.372,7405.355,26434.871
2034-12-04,7241.335,14179.893,3615.432,19056.68,8435.568,607.497,505.276,22821.171,17196.928,13623.582,53641.681
2034-12-05,3901.033,13368.497,2917.182,12300.575,1007.376,1073.826,2759.284,4928.034,23674.818,8724.922,37327.774
2034-12-06,7290.732,10342.354,6310.014,11384.517,1473.904,3174.455,6487.922,12948.82,29683.645,3831.434,46463.899
2034-12-07,4827.488,13418.957,1665.6,5463.765,3044.611,6604.771,2953.287,15128.417,14259.865,8590.197,37978.479
2034-12-08,4127.441,9077.897,12881.395,13486.793,1439.565,6434.272,5802.137,11281.112,13670.026,28298.362,53249.5
2034-12-09,4956.158,4671.143,3480.705,5367.231,1770.858,8847.556,10358.813,4464.071,15886.967,19101.428,39452.466
2034-12-10,7432.035,17371.452,5155.328,6533.399,1721.279,1453.362,2459.349,15267.083,21716.82,5142.301,42126.204
2034-12-11,8066.999,4524.065,6328.056,15355.557,7473.471,4797.493,1256.656,29735.323,12690.562,5376.412,47802.296
2034-12-12,1905.865,15993.834,5059.864,5265.426,2772.707,9810.927,3511.375,26684.469,9477.387,8158.145,44320.0
2034-12-13,8638.31,2655.003,2116.52,8341.67,196.044,14556.066,1373.145,6811.437,22769.772,8295.549,37876.758
2034-12-14,14651.176,4910.882,7188.677,8423.499,1059.527,2309.119,5196.687,12826.824,23917.597,6995.146,43739.567
2034-12-15,4261.858,9819.244,3510.81,6871.221,3620.372,1922.707,6524.827,10859.136,21659.997,4011.905,36531.039
2034-12-16,1732.608,3079.763,7267.403,13678.6,5882.172,7020.051,6588.17,7304.831,22902.75,15041.188,45248.769
2034-12-17,900.872,11407.491,4263.353,11233.12,7517.949,11717.42,6061.086,24842.589,18113.582,10145.119,53101.29
2034-12-18,3000.392,8212.186,4432.18,8149.234,11045.02,983.656,1118.41,21501.379,5249.899,10189.8,36941.078
2034-12-19,8798.965,1355.159,8391.497,13806.771,4585.685,4111.021,7927.606,13065.327,18606.863,17304.514,48976.704
2034-12-20,9531.851,8065.557,5958.991,8081.334,273.783,3360.108,1623.94,7533.444,22694.005,6668.114,36895.564
2034-12-21,2981.521,5925.69,1401.823,2271.594,2580.711,7111.438,18013.461,16978.375,13614.725,9693.138,40286.238
2034-12-22,5887.146,18301.855,6604.767,4442.636,2285.384,11596.612,444.74,19275.059,16840.619,13447.462,49563.139
2034-12-23,3388.384,10732.537,5344.054,2523.099,2309.858,3296.859,2158.244,4246.908,16046.435,9459.692,29753.035
2034-12-24,5776.964,13368.868,3791.72,5177.98,7311.482,3277.155,5559.426,20586.453,19831.993,3845.149,44263.595
2034-12-25,3895.01,6954.424,12078.005,14977.004,2025.011,2481.457,321.724,30940.785,7357.475,4434.375,42732.635
2034-12-26,8417.754,7803.461,4837.603,7331.835,563.315,7046.938,5726.145,12939.088,20264.492,8523.47,41727.05
2034-12-27,11928.78,9631.13,1857.975,5969.8,1159.582,561.611,8242.857,9455.942,25369.528,4526.264,39351.735
2034-12-28,3881.775,4428.539,1462.358,5493.53,2760.045,17817.31,2521.056,17397.198,13642.656,7324.759,38364.614
2034-12-29,7110.705,5026.345,7777.517,9920.532,3819.329,4091.48,3834.442,10251.814,19855.063,11473.473,41580.35
2034-12-30,8549.274,16141.85,14617.192,4403.569,6152.241,8484.555,2427.447,8824.888,29948.272,22002.968,60776.128
2034-12-31,4787.98,12873.037,6973.805,10034.478,7327.328,1355.071,940.481,11274.023,26343.45,6674.706,44292.179
2035-01-01,18024.042,5662.091,3558.037,11896.273,1443.487,4883.684,3115.105,27619.464,19705.907,1257.347,48582.717
2035-01-02,4877.569,7044.03,809.407,4361.645,3901.768,6994.96,11385.018,15578.912,19479.044,4316.441,39374.397
2035-01-03,6510.211,3070.57,4685.321,5429.249,740.979,2817.136,7261.622,17841.984,9860.665,2812.438,30515.088
2035-01-04,7378.351,12414.349,3028.903,13273.257,4273.896,5440.808,1672.609,12875.905,20620.182,13986.086,47482.173
2035-01-05,3853.23,12035.508,1440.931,9000.981,774.204,11869.312,3366.287,9390.382,21560.891,11389.18,42340.453
2035-01-06,2348.114,8508.997,10976.009,10794.946,3061.53,6521.27,3684.129,16210.43,16340.397,13344.168,45894.995
2035-01-07,10191.995,7541.597,2768.804,4845.117,1568.165,8814.283,4781.273,7045.817,26494.224,6971.192,40511.233
2035-01-08,7576.181,14405.875,7676.334,4481.268,4677.204,3640.804,3839.786,13964.731,24085.017,8247.703,46297.452
2035-01-09,8155.766,17724.873,914.803,5053.883,615.276,4553.062,7187.822,12215.554,19461.396,12528.535,44205.485
2035-01-10,4111.219,14033.243,786.761,7506.679,5664.772,11015.202,5179.29,8970.061,17111.172,22215.933,48297.167
2035-01-11,6676.709,10269.828,5054.901,6798.922,10495.099,10954.636,3920.11,19601.789,31628.953,2939.463,54170.206
2035-01-12,3865.456,7755.236,15457.392,7705.973,41.387,5657.984,3604.916,7514.138,26667.322,9906.885,44088.345
2035-01-13,18896.829,5120.966,9271.65,5398.278,3054.37,3186.441,6808.899,24346.501,15756.953,11633.979,51737.432
2035-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2035-01-15,7306.379,11553.033,8870.282,8163.731,5308.728,12187.396,244.768,12346.405,25035.647,16252.266,53634.318
2035-01-16,11439.072,20422.598,5274.807,2795.737,2139.387,6831.421,3121.009,22958.172,15405.148,13660.711,52024.031
2035-01-17,9617.661,7563.047,14814.158,8656.763,1697.262,1605.199,6641.968,13739.181,18062.724,18794.151,50596.056
2035-01-18,6645.879,4713.571,3613.959,15110.65,3674.703,6454.595,2903.363,7937.649,20238.368,14940.702,43116.718
2035-01-19,4515.621,11583.996,1377.84,7584.701,446.636,3789.503,2798.618,15188.734,11009.262,5898.919,32096.914
2035-01-20,14196.498,10884.581,6120.156,5102.601,7630.665,663.869,4008.339,8341.776,32078.716,8186.218,48606.709
2035-01-21,5788.067,14696.119,651.684,9475.591,3034.319,4991.245,13142.183,15598.891,12521.089,23659.228,51779.208
2035-01-22,9058.78,14114.704,5423.669,10698.286,492.321,2984.317,1921.5,22607.951,15684.727,6400.9,44693.578
2035-01-23,7996.222,15437.508,1015.648,3779.681,6207.67,9628.161,5915.128,26871.307,9370.052,13738.66,49980.018
2035-01-24,4558.57,10098.822,3867.082,4689.814,3198.559,6753.783,10205.672,14519.946,18570.994,10281.362,43372.302
2035-01-25,16352.112,9812.884,3456.003,11311.191,9223.071,1838.366,1375.185,19131.07,10065.63,24172.112,53368.812
2035-01-26,2379.877,19107.537,8530.389,6134.215,67.326,10512.534,448.473,4807.654,28383.722,13988.977,47180.352
2035-01-27,8702.867,11885.704,2358.265,6447.927,5086.886,5223.619,5942.14,23558.556,20135.48,1953.372,45647.408
2035-01-28,8806.713,10764.991,2580.837,5952.802,3163.621,2599.485,4807.96,8534.483,10632.698,19509.227,38676.409
2035-01-29,4705.995,18014.265,5280.455,7749.336,1744.387,714.76,2627.999,8161.533,18238.152,14437.512,40837.197
2035-01-30,11495.378,6429.126,6559.037,3761.262,4023.715,6965.851,2733.177,16834.349,12634.162,12499.035,41967.546
2035-01-31,1729.516,15980.288,1991.749,5301.533,4901.401,7110.65,4471.543,17641.355,18164.749,5680.576,41486.68
2035-02-01,2812.606,4879.764,11389.816,10577.401,2061.374,10175.318,476.612,16907.234,21821.449,3644.208,42372.891
2035-02-02,11024.992,2983.167,19703.01,5006.645,4884.261,772.997,9467.524,7006.944,33560.802,13274.849,53842.596
2035-02-03,3389.645,12443.681,4679.16,6845.586,6433.134,5357.235,7012.398,15876.602,9114.89,21169.348,46160.84
2035-02-04,12155.577,8399.48,893.035,2820.744,5433.421,2501.655,4505.896,24929.693,7475.043,4305.072,36709.808
